18	144	2019-09-20 13:27:54
18	172	2019-09-20 13:27:54
18	268	2019-09-20 13:27:54
18	279	2019-09-20 13:27:54
18	280	2019-09-20 13:27:54
18	321	2019-09-20 13:27:54
18	386	2019-09-20 13:27:54
18	460	2019-09-20 13:27:54
18	462	2019-09-20 13:27:54
18	484	2019-09-20 13:27:54
18	536	2019-09-20 13:27:54
18	561	2019-09-20 13:27:54
18	612	2019-09-20 13:27:54
18	717	2019-09-20 13:27:54
18	808	2019-09-20 13:27:54
18	842	2019-09-20 13:27:54
18	863	2019-09-20 13:27:54
18	883	2019-09-20 13:27:54
18	917	2019-09-20 13:27:54
18	944	2019-09-20 13:27:54
19	2	2019-09-20 13:27:54
19	3	2019-09-20 13:27:54
19	144	2019-09-20 13:27:54
19	152	2019-09-20 13:27:54
19	182	2019-09-20 13:27:54
19	208	2019-09-20 13:27:54
19	212	2019-09-20 13:27:54
19	217	2019-09-20 13:27:54
19	266	2019-09-20 13:27:54
19	404	2019-09-20 13:27:54
19	428	2019-09-20 13:27:54
19	473	2019-09-20 13:27:54
19	490	2019-09-20 13:27:54
19	510	2019-09-20 13:27:54
19	513	2019-09-20 13:27:54
19	644	2019-09-20 13:27:54
19	670	2019-09-20 13:27:54
19	673	2019-09-20 13:27:54
19	711	2019-09-20 13:27:54
19	750	2019-09-20 13:27:54
19	752	2019-09-20 13:27:54
19	756	2019-09-20 13:27:54
19	771	2019-09-20 13:27:54
19	785	2019-09-20 13:27:54
19	877	2019-09-20 13:27:54
20	1	2019-09-20 13:27:54
20	54	2019-09-20 13:27:54
20	63	2019-09-20 13:27:54
20	140	2019-09-20 13:27:54
20	146	2019-09-20 13:27:54
20	165	2019-09-20 13:27:54
20	231	2019-09-20 13:27:54
20	243	2019-09-20 13:27:54
20	269	2019-09-20 13:27:54
20	274	2019-09-20 13:27:54
20	348	2019-09-20 13:27:54
20	366	2019-09-20 13:27:54
20	445	2019-09-20 13:27:54
20	478	2019-09-20 13:27:54
20	492	2019-09-20 13:27:54
20	499	2019-09-20 13:27:54
20	527	2019-09-20 13:27:54
20	531	2019-09-20 13:27:54
20	538	2019-09-20 13:27:54
20	589	2019-09-20 13:27:54
20	643	2019-09-20 13:27:54
20	652	2019-09-20 13:27:54
20	663	2019-09-20 13:27:54
20	714	2019-09-20 13:27:54
20	717	2019-09-20 13:27:54
20	757	2019-09-20 13:27:54
20	784	2019-09-20 13:27:54
20	863	2019-09-20 13:27:54
20	962	2019-09-20 13:27:54
20	977	2019-09-20 13:27:54
21	6	2019-09-20 13:27:54
21	87	2019-09-20 13:27:54
21	88	2019-09-20 13:27:54
21	142	2019-09-20 13:27:54
21	159	2019-09-20 13:27:54
21	179	2019-09-20 13:27:54
21	253	2019-09-20 13:27:54
21	281	2019-09-20 13:27:54
21	321	2019-09-20 13:27:54
21	398	2019-09-20 13:27:54
21	426	2019-09-20 13:27:54
21	429	2019-09-20 13:27:54
21	497	2019-09-20 13:27:54
21	507	2019-09-20 13:27:54
21	530	2019-09-20 13:27:54
21	680	2019-09-20 13:27:54
21	686	2019-09-20 13:27:54
21	700	2019-09-20 13:27:54
21	702	2019-09-20 13:27:54
21	733	2019-09-20 13:27:54
21	734	2019-09-20 13:27:54
21	798	2019-09-20 13:27:54
21	804	2019-09-20 13:27:54
21	887	2019-09-20 13:27:54
21	893	2019-09-20 13:27:54
21	920	2019-09-20 13:27:54
21	983	2019-09-20 13:27:54
22	9	2019-09-20 13:27:54
22	23	2019-09-20 13:27:54
22	56	2019-09-20 13:27:54
22	89	2019-09-20 13:27:54
22	111	2019-09-20 13:27:54
22	146	2019-09-20 13:27:54
22	291	2019-09-20 13:27:54
22	294	2019-09-20 13:27:54
22	349	2019-09-20 13:27:54
22	369	2019-09-20 13:27:54
22	418	2019-09-20 13:27:54
22	430	2019-09-20 13:27:54
22	483	2019-09-20 13:27:54
22	491	2019-09-20 13:27:54
22	495	2019-09-20 13:27:54
22	536	2019-09-20 13:27:54
22	600	2019-09-20 13:27:54
22	634	2019-09-20 13:27:54
22	648	2019-09-20 13:27:54
22	688	2019-09-20 13:27:54
22	731	2019-09-20 13:27:54
22	742	2019-09-20 13:27:54
22	775	2019-09-20 13:27:54
22	802	2019-09-20 13:27:54
22	912	2019-09-20 13:27:54
22	964	2019-09-20 13:27:54
23	6	2019-09-20 13:27:54
23	42	2019-09-20 13:27:54
23	78	2019-09-20 13:27:54
23	105	2019-09-20 13:27:54
23	116	2019-09-20 13:27:54
23	117	2019-09-20 13:27:54
23	125	2019-09-20 13:27:54
23	212	2019-09-20 13:27:54
23	226	2019-09-20 13:27:54
23	235	2019-09-20 13:27:54
23	254	2019-09-20 13:27:54
23	367	2019-09-20 13:27:54
23	370	2019-09-20 13:27:54
23	414	2019-09-20 13:27:54
23	419	2019-09-20 13:27:54
23	435	2019-09-20 13:27:54
23	449	2019-09-20 13:27:54
23	491	2019-09-20 13:27:54
23	536	2019-09-20 13:27:54
23	549	2019-09-20 13:27:55
23	636	2019-09-20 13:27:55
23	649	2019-09-20 13:27:55
23	673	2019-09-20 13:27:55
23	691	2019-09-20 13:27:55
23	766	2019-09-20 13:27:55
23	782	2019-09-20 13:27:55
23	804	2019-09-20 13:27:55
23	820	2019-09-20 13:27:55
23	826	2019-09-20 13:27:55
23	833	2019-09-20 13:27:55
23	842	2019-09-20 13:27:55
23	853	2019-09-20 13:27:55
23	855	2019-09-20 13:27:55
23	856	2019-09-20 13:27:55
23	935	2019-09-20 13:27:55
23	981	2019-09-20 13:27:55
23	997	2019-09-20 13:27:55
24	3	2019-09-20 13:27:55
24	83	2019-09-20 13:27:55
24	112	2019-09-20 13:27:55
24	126	2019-09-20 13:27:55
24	148	2019-09-20 13:27:55
24	164	2019-09-20 13:27:55
24	178	2019-09-20 13:27:55
24	194	2019-09-20 13:27:55
24	199	2019-09-20 13:27:55
24	242	2019-09-20 13:27:55
24	256	2019-09-20 13:27:55
24	277	2019-09-20 13:27:55
24	335	2019-09-20 13:27:55
24	405	2019-09-20 13:27:55
24	463	2019-09-20 13:27:55
24	515	2019-09-20 13:27:55
24	585	2019-09-20 13:27:55
24	603	2019-09-20 13:27:55
24	653	2019-09-20 13:27:55
24	704	2019-09-20 13:27:55
24	781	2019-09-20 13:27:55
24	829	2019-09-20 13:27:55
24	832	2019-09-20 13:27:55
24	969	2019-09-20 13:27:55
25	21	2019-09-20 13:27:55
25	86	2019-09-20 13:27:55
25	153	2019-09-20 13:27:55
25	179	2019-09-20 13:27:55
25	204	2019-09-20 13:27:55
25	213	2019-09-20 13:27:55
25	226	2019-09-20 13:27:55
25	245	2019-09-20 13:27:55
25	311	2019-09-20 13:27:55
25	404	2019-09-20 13:27:55
25	411	2019-09-20 13:27:55
25	420	2019-09-20 13:27:55
25	538	2019-09-20 13:27:55
25	564	2019-09-20 13:27:55
25	583	2019-09-20 13:27:55
25	606	2019-09-20 13:27:55
25	688	2019-09-20 13:27:55
25	697	2019-09-20 13:27:55
25	755	2019-09-20 13:27:55
25	871	2019-09-20 13:27:55
25	914	2019-09-20 13:27:55
26	9	2019-09-20 13:27:55
26	21	2019-09-20 13:27:55
26	34	2019-09-20 13:27:55
26	90	2019-09-20 13:27:55
26	93	2019-09-20 13:27:55
26	103	2019-09-20 13:27:55
26	147	2019-09-20 13:27:55
26	186	2019-09-20 13:27:55
26	201	2019-09-20 13:27:55
26	225	2019-09-20 13:27:55
26	241	2019-09-20 13:27:55
26	327	2019-09-20 13:27:55
26	329	2019-09-20 13:27:55
26	340	2019-09-20 13:27:55
26	345	2019-09-20 13:27:55
26	390	2019-09-20 13:27:55
26	392	2019-09-20 13:27:55
26	529	2019-09-20 13:27:55
26	544	2019-09-20 13:27:55
26	564	2019-09-20 13:27:55
26	635	2019-09-20 13:27:55
26	644	2019-09-20 13:27:55
26	682	2019-09-20 13:27:55
26	688	2019-09-20 13:27:55
26	715	2019-09-20 13:27:55
26	732	2019-09-20 13:27:55
26	758	2019-09-20 13:27:55
26	764	2019-09-20 13:27:55
26	795	2019-09-20 13:27:55
26	821	2019-09-20 13:27:55
26	885	2019-09-20 13:27:55
26	904	2019-09-20 13:27:55
26	906	2019-09-20 13:27:55
27	19	2019-09-20 13:27:55
27	34	2019-09-20 13:27:55
27	85	2019-09-20 13:27:55
27	150	2019-09-20 13:27:55
27	172	2019-09-20 13:27:55
27	273	2019-09-20 13:27:55
27	334	2019-09-20 13:27:55
27	347	2019-09-20 13:27:55
27	359	2019-09-20 13:27:55
27	398	2019-09-20 13:27:55
27	415	2019-09-20 13:27:55
27	462	2019-09-20 13:27:55
27	477	2019-09-20 13:27:55
27	500	2019-09-20 13:27:55
27	503	2019-09-20 13:27:55
27	540	2019-09-20 13:27:55
27	586	2019-09-20 13:27:55
27	593	2019-09-20 13:27:55
27	637	2019-09-20 13:27:55
27	679	2019-09-20 13:27:55
27	682	2019-09-20 13:27:55
27	695	2019-09-20 13:27:55
27	771	2019-09-20 13:27:55
27	805	2019-09-20 13:27:55
27	830	2019-09-20 13:27:55
27	854	2019-09-20 13:27:55
27	873	2019-09-20 13:27:55
27	880	2019-09-20 13:27:55
27	889	2019-09-20 13:27:55
27	904	2019-09-20 13:27:55
27	967	2019-09-20 13:27:55
27	986	2019-09-20 13:27:55
27	996	2019-09-20 13:27:55
28	14	2019-09-20 13:27:55
28	43	2019-09-20 13:27:55
28	58	2019-09-20 13:27:55
28	74	2019-09-20 13:27:55
28	96	2019-09-20 13:27:55
28	107	2019-09-20 13:27:55
28	259	2019-09-20 13:27:55
28	263	2019-09-20 13:27:55
28	287	2019-09-20 13:27:55
28	358	2019-09-20 13:27:55
28	502	2019-09-20 13:27:55
28	508	2019-09-20 13:27:55
28	532	2019-09-20 13:27:55
28	551	2019-09-20 13:27:55
28	574	2019-09-20 13:27:55
28	597	2019-09-20 13:27:55
28	619	2019-09-20 13:27:55
28	625	2019-09-20 13:27:55
28	652	2019-09-20 13:27:55
28	679	2019-09-20 13:27:55
28	743	2019-09-20 13:27:55
28	790	2019-09-20 13:27:55
28	793	2019-09-20 13:27:55
28	816	2019-09-20 13:27:55
28	827	2019-09-20 13:27:55
28	835	2019-09-20 13:27:55
28	879	2019-09-20 13:27:55
28	908	2019-09-20 13:27:55
28	953	2019-09-20 13:27:56
28	973	2019-09-20 13:27:56
28	994	2019-09-20 13:27:56
29	10	2019-09-20 13:27:56
29	79	2019-09-20 13:27:56
29	105	2019-09-20 13:27:56
29	110	2019-09-20 13:27:56
29	131	2019-09-20 13:27:56
29	133	2019-09-20 13:27:56
29	172	2019-09-20 13:27:56
29	226	2019-09-20 13:27:56
29	273	2019-09-20 13:27:56
29	282	2019-09-20 13:27:56
29	296	2019-09-20 13:27:56
29	311	2019-09-20 13:27:56
29	335	2019-09-20 13:27:56
29	342	2019-09-20 13:27:56
29	436	2019-09-20 13:27:56
29	444	2019-09-20 13:27:56
29	449	2019-09-20 13:27:56
29	462	2019-09-20 13:27:56
29	482	2019-09-20 13:27:56
29	488	2019-09-20 13:27:56
29	519	2019-09-20 13:27:56
29	547	2019-09-20 13:27:56
29	590	2019-09-20 13:27:56
29	646	2019-09-20 13:27:56
29	723	2019-09-20 13:27:56
29	812	2019-09-20 13:27:56
29	862	2019-09-20 13:27:56
29	928	2019-09-20 13:27:56
29	944	2019-09-20 13:27:56
30	1	2019-09-20 13:27:56
30	53	2019-09-20 13:27:56
30	64	2019-09-20 13:27:56
30	69	2019-09-20 13:27:56
30	77	2019-09-20 13:27:56
30	87	2019-09-20 13:27:56
30	260	2019-09-20 13:27:56
30	262	2019-09-20 13:27:56
30	286	2019-09-20 13:27:56
30	292	2019-09-20 13:27:56
30	301	2019-09-20 13:27:56
30	318	2019-09-20 13:27:56
30	321	2019-09-20 13:27:56
30	357	2019-09-20 13:27:56
30	565	2019-09-20 13:27:56
30	732	2019-09-20 13:27:56
30	797	2019-09-20 13:27:56
30	838	2019-09-20 13:27:56
30	945	2019-09-20 13:27:56
31	88	2019-09-20 13:27:56
31	146	2019-09-20 13:27:56
31	163	2019-09-20 13:27:56
31	164	2019-09-20 13:27:56
31	188	2019-09-20 13:27:56
31	299	2019-09-20 13:27:56
31	308	2019-09-20 13:27:56
31	368	2019-09-20 13:27:56
31	380	2019-09-20 13:27:56
31	431	2019-09-20 13:27:56
31	585	2019-09-20 13:27:56
31	637	2019-09-20 13:27:56
31	700	2019-09-20 13:27:56
31	739	2019-09-20 13:27:56
31	793	2019-09-20 13:27:56
31	802	2019-09-20 13:27:56
31	880	2019-09-20 13:27:56
31	978	2019-09-20 13:27:56
32	65	2019-09-20 13:27:56
32	84	2019-09-20 13:27:56
32	103	2019-09-20 13:27:56
32	112	2019-09-20 13:27:56
32	136	2019-09-20 13:27:56
32	197	2019-09-20 13:27:56
